county_code,site_code,parameter_code,year,latitude,longitude,sample_duration,pollutant_standard,metric_used,units,arithmetic_mean,first_max_value,second_max_value
25,1003,42101,2011,32.79222,-115.56306,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.35086300000000004,2.2,2.1
37,2,42101,2011,34.1365,-117.92391,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.423968,2.4,2.2
37,2,42101,2011,34.1365,-117.92391,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.427065,1.4,1.4
37,16,42101,2011,34.14435,-117.85036,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.392173,1.4,1.2
37,16,42101,2011,34.14435,-117.85036,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.394539,1.1,1.1
37,113,42101,2011,34.051109999999994,-118.45636,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.371106,3.6,3.0
37,113,42101,2011,34.051109999999994,-118.45636,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.378744,1.6,1.4
37,1002,42101,2011,34.17605,-118.31712,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.485412,2.8,2.7
37,1002,42101,2011,34.17605,-118.31712,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.494729,2.4,2.4
37,1103,42101,2011,34.066590000000005,-118.22688,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.547713,2.8,2.8
37,1103,42101,2011,34.066590000000005,-118.22688,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.560181,2.4,2.4
37,1103,42101,2011,34.066590000000005,-118.22688,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.619893,2.6180000000000003,2.6
37,1103,42101,2011,34.066590000000005,-118.22688,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.6181909999999999,2.2,2.1
37,1201,42101,2011,34.19925,-118.53276,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.474237,3.2,3.1
37,1201,42101,2011,34.19925,-118.53276,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.481679,2.8,2.7
37,1302,42101,2011,33.901389,-118.205,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.464998,5.8,5.6
37,1302,42101,2011,33.901389,-118.205,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.479123,4.7,4.6
37,1602,42101,2011,34.010290000000005,-118.0685,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.53659,2.7,2.7
37,1602,42101,2011,34.010290000000005,-118.0685,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.544863,2.4,2.3
37,1701,42101,2011,34.067029999999995,-117.7514,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.317918,2.1,2.0
37,1701,42101,2011,34.067029999999995,-117.7514,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.324616,1.6,1.5
37,2005,42101,2011,34.1326,-118.1272,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.564611,2.9,2.7
37,2005,42101,2011,34.1326,-118.1272,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.5691390000000001,2.2,2.1
37,4002,42101,2011,33.82376,-118.18921,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.459863,3.2,2.8
37,4002,42101,2011,33.82376,-118.18921,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.466401,2.6,2.5
37,4006,42101,2011,33.8025,-118.22,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.398394,3.7,3.6
37,4006,42101,2011,33.8025,-118.22,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.411995,3.3,3.2
37,5005,42101,2011,33.95507,-118.43049,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.211441,2.3,2.3
37,5005,42101,2011,33.95507,-118.43049,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.215635,1.8,1.7
37,6012,42101,2011,34.38344,-118.5284,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.226346,1.2,1.2
37,6012,42101,2011,34.38344,-118.5284,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.232148,0.8,0.8
37,9033,42101,2011,34.669739,-118.130511,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.281575,2.3,1.6
37,9033,42101,2011,34.669739,-118.130511,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.287428,1.3,1.3
41,1,42101,2011,37.97231,-122.520004,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.392168,1.9,1.8
41,1,42101,2011,37.97231,-122.520004,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.393726,1.0,1.0
53,1003,42101,2011,36.694261,-121.623271,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.388918,1.4,1.3
53,1003,42101,2011,36.694261,-121.623271,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.389899,1.0,1.0
55,3,42101,2011,38.310942,-122.29618899999998,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.50159,2.4,2.4
55,3,42101,2011,38.310942,-122.29618899999998,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.504204,1.8,1.6
59,7,42101,2011,33.83062,-117.93845,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.4179229999999999,2.7,2.6
59,7,42101,2011,33.83062,-117.93845,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.4278,2.1,2.1
59,1003,42101,2011,33.674640000000004,-117.92568,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.237885,2.9,2.5
59,1003,42101,2011,33.674640000000004,-117.92568,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.247655,2.2,2.2
59,2022,42101,2011,33.63003,-117.67593,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.127828,1.4,1.2
59,2022,42101,2011,33.63003,-117.67593,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.130904,1.0,0.9
59,5001,42101,2011,33.92513,-117.95264,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.43487,3.4,3.3
59,5001,42101,2011,33.92513,-117.95264,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.449086,2.1,2.1
65,4,42101,2011,34.007,-117.521,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.407759,2.2,2.0
65,4,42101,2011,34.007,-117.521,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.413603,1.3,1.3
65,1003,42101,2011,33.94603,-117.40063,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.443456,3.1,2.7
65,1003,42101,2011,33.94603,-117.40063,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.446354,1.5,1.5
65,5001,42101,2011,33.85275,-116.54101,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.140424,3.0,1.1
65,5001,42101,2011,33.85275,-116.54101,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.141477,0.6,0.6
65,8001,42101,2011,33.99958,-117.41601,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.427619,2.0,1.9
65,8001,42101,2011,33.99958,-117.41601,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.427642,2.0,1.9
65,8001,42101,2011,33.99958,-117.41601,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.427619,2.0,1.9
65,8001,42101,2011,33.99958,-117.41601,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.43484,1.4,1.3
65,8001,42101,2011,33.99958,-117.41601,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.434828,1.4,1.3
65,8001,42101,2011,33.99958,-117.41601,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.43484,1.4,1.3
65,8001,42101,2011,33.99958,-117.41601,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.31572,1.83,1.6740000000000002
65,8001,42101,2011,33.99958,-117.41601,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.31850700000000004,1.3,1.3
65,8005,42101,2011,33.99636,-117.4924,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.34477800000000003,2.4,2.1
65,8005,42101,2011,33.99636,-117.4924,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.351614,1.9,1.8
65,9001,42101,2011,33.67649,-117.33098,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.158064,2.7,1.7
65,9001,42101,2011,33.67649,-117.33098,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.16284400000000002,0.7,0.6
67,2,42101,2011,38.71209,-121.38109,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.387282,2.3,2.2
67,2,42101,2011,38.71209,-121.38109,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.389895,1.9,1.9
67,6,42101,2011,38.613779,-121.368014,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.297282,2.669,2.5340000000000003
67,6,42101,2011,38.613779,-121.368014,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.298843,2.3,2.2
67,7,42101,2011,38.609905,-121.38106299999998,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.532854,3.0,3.0
67,7,42101,2011,38.609905,-121.38106299999998,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.536566,2.8,2.8
67,14,42101,2011,38.650783,-121.506767,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.286855,1.9,1.8
67,14,42101,2011,38.650783,-121.506767,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.289341,1.6,1.5
71,1,42101,2011,34.89398,-117.024804,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.338242,1.2,1.2
71,1,42101,2011,34.89398,-117.024804,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.34207600000000005,1.1,1.1
71,306,42101,2011,34.510961,-117.32554,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.381186,1.9,1.8
71,306,42101,2011,34.510961,-117.32554,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.398728,1.5,1.5
71,1004,42101,2011,34.10374,-117.62914,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.427978,1.8,1.7
71,1004,42101,2011,34.10374,-117.62914,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.433462,1.3,1.2
71,2002,42101,2011,34.10002,-117.49201,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.319982,1.6,1.6
71,2002,42101,2011,34.10002,-117.49201,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.327973,1.1,1.1
71,9004,42101,2011,34.106678,-117.27406299999998,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.353109,1.9,1.9
71,9004,42101,2011,34.106678,-117.27406299999998,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.36095,1.7,1.7
73,3,42101,2011,32.791194,-116.942092,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.372462,1.768,1.755
73,3,42101,2011,32.791194,-116.942092,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.374123,1.3,1.3
73,1002,42101,2011,33.127769,-117.075086,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.539327,3.5,3.4
73,1002,42101,2011,33.127769,-117.075086,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.54196,2.3,2.2
73,1010,42101,2011,32.701492,-117.149653,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.513205,2.8,2.7
73,1010,42101,2011,32.701492,-117.149653,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.520389,2.4,2.3
75,5,42101,2011,37.765946,-122.399044,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.243385,1.8,1.7
75,5,42101,2011,37.765946,-122.399044,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.24515,1.2,1.2
77,1002,42101,2011,37.950741,-121.268523,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.243579,3.2,3.1
77,1002,42101,2011,37.950741,-121.268523,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.245603,2.1,2.1
81,1001,42101,2011,37.482934,-122.20337,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.492672,3.8,3.6
81,1001,42101,2011,37.482934,-122.20337,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.494296,1.7,1.7
83,11,42101,2011,34.427775,-119.691218,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.20038,2.5,2.1
83,11,42101,2011,34.427775,-119.691218,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.204321,1.9,1.9
83,1008,42101,2011,34.942871999999994,-120.435611,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.223379,3.1,2.4
83,1008,42101,2011,34.942871999999994,-120.435611,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.224867,1.1,1.1
83,1025,42101,2011,34.489740000000005,-120.04692,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.143562,0.6,0.5
83,1025,42101,2011,34.489740000000005,-120.04692,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.14346099999999998,0.4,0.4
83,2004,42101,2011,34.63782,-120.4575,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.255516,1.8,1.5
83,2004,42101,2011,34.63782,-120.4575,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.25605500000000003,0.8,0.8
83,2011,42101,2011,34.44551,-119.8284,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.166857,2.0,1.7
83,2011,42101,2011,34.44551,-119.8284,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.16748,0.6,0.5
83,4003,42101,2011,34.5959,-120.631315,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.152481,0.3,0.3
83,4003,42101,2011,34.5959,-120.631315,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.151186,0.3,0.3
85,5,42101,2011,37.348497,-121.894898,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.368979,2.464,2.3040000000000003
85,5,42101,2011,37.348497,-121.894898,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.374107,2.2,2.1
85,2009,42101,2011,37.318435,-122.069705,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.36281,1.2,1.2
85,2009,42101,2011,37.318435,-122.069705,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.36429,1.0,1.0
95,4,42101,2011,38.102507,-122.237976,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.410694,3.0,2.9
95,4,42101,2011,38.102507,-122.237976,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.41482,2.4,2.4
97,3,42101,2011,38.443503,-122.710169,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.429912,1.8,1.7
97,3,42101,2011,38.443503,-122.710169,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.432239,1.2,1.2
99,5,42101,2011,37.64216500000001,-120.994212,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.25354,2.9,2.9
99,5,42101,2011,37.64216500000001,-120.994212,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.2563,2.7,2.7
99,6,42101,2011,37.488317,-120.836008,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.35499,2.0,2.0
99,6,42101,2011,37.488317,-120.836008,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.359189,1.4,1.4
1,9,42101,2012,37.743065,-122.169935,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.27524,2.9,2.7
1,9,42101,2012,37.743065,-122.169935,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.277229,1.6,1.5
1,11,42101,2012,37.814781,-122.282347,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.477134,2.8,2.7
1,11,42101,2012,37.814781,-122.282347,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.480625,2.4,2.4
7,2,42101,2012,39.757371,-121.843286,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.339602,2.7,2.1
7,2,42101,2012,39.757371,-121.843286,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.343659,1.7,1.7
7,8,42101,2012,39.76168,-121.84047,1 HOUR,CO 1-hour 1971,Obseved hourly values,Parts per million,0.288313,1.707,1.672
7,8,42101,2012,39.76168,-121.84047,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Parts per million,0.29086300000000004,1.5,1.4
